hex_id,badQualityPercent,meeting,attendee
85a8229bfffffff,0,0|1,0|1
85602263fffffff,0.17,1|4,1|6
852c2207fffffff,0,0|1,0|1
8560224bfffffff,0,0|3,0|3
85602213fffffff,0,0|3,0|4
8560221bfffffff,0.13,1|8,1|8
852c2267fffffff,0,0|1,0|1
85602203fffffff,0,0|5,0|9
8560220bfffffff,0.33,1|3,1|3
8560229bfffffff,0,0|1,0|2
8560227bfffffff,0,0|1,0|1
85602283fffffff,0,0|1,0|1
85182503fffffff,0.06,1|16,1|16
85382513fffffff,0,0|1,0|1
8518252bfffffff,0,0|5,0|5
8518251bfffffff,0,0|4,0|4
85382553fffffff,0,0|1,0|1
8538255bfffffff,0,0|4,0|4
853825abfffffff,0,0|6,0|11
853825a3fffffff,0,0|1,0|1
8518257bfffffff,0,0|2,0|2
85182573fffffff,0,0|7,0|8
851825a3fffffff,0,0|7,0|7
85382583fffffff,0,0|3,0|3
8538258bfffffff,0,0|2,0|2
851825b3fffffff,0,0|5,0|5
853825c3fffffff,0.13,1|5,1|8
853825cbfffffff,0,0|1,0|1
853025c3fffffff,0.5,1|2,1|2
853825b3fffffff,0.04,2|29,2|50
8554244ffffffff,0,0|1,0|1
85382463fffffff,0,0|16,0|23
8538249bfffffff,0,0|2,0|2
8538247bfffffff,0,0|2,0|2
853824dbfffffff,0,0|2,0|2
853824cbfffffff,0,0|1,0|1
85182e03fffffff,0,0|1,0|1
85182e23fffffff,0,0|9,0|9
85182e13fffffff,0,0|2,0|2
85182e43fffffff,0,0|7,0|7
85182e3bfffffff,0,0|12,0|13
85182e6bfffffff,0,0|10,0|10
85182e63fffffff,0,0|1,0|1
85182e53fffffff,0,0|11,0|11
85182e5bfffffff,0.01,1|90,1|109
85182e83fffffff,0,0|1,0|1
85182e7bfffffff,0,0|2,0|2
85182e73fffffff,0,0|2,0|2
85182ea3fffffff,0,0|7,0|7
85182eabfffffff,0,0|7,0|7
85182e9bfffffff,0.03,1|37,1|38
85182e93fffffff,0,0|2,0|2
85182eb3fffffff,0,0|1,0|1
85302eb3fffffff,0,0|1,0|1
85603153fffffff,0.1,1|17,2|20
8560311bfffffff,0,0|1,0|1
8528316bfffffff,0,0|4,0|7
85603123fffffff,0,0|3,0|3
85283143fffffff,0,0|1,0|1
85603193fffffff,0.43,2|4,3|7
856031a3fffffff,0,0|1,0|1
85603173fffffff,0,0|1,0|1
8560317bfffffff,0.07,6|58,6|90
85a83133fffffff,0,0|1,0|1
852831cbfffffff,0,0|8,0|8
85283013fffffff,0,0|27,0|27
85603053fffffff,0.05,1|21,1|22
85283023fffffff,0.5,1|2,1|2
8528302bfffffff,0,0|2,0|2
85383013fffffff,0,0|1,0|1
85603043fffffff,0,0|1,0|1
85283003fffffff,0,0|6,0|7
8528300bfffffff,0,0|11,0|11
8528306bfffffff,0,0|1,0|1
85283033fffffff,0,0|6,0|6
8528304bfffffff,0,0|20,0|20
852c304ffffffff,0,0|1,0|1
85283093fffffff,0,0|38,0|43
8528309bfffffff,0.01,1|90,1|103
852830abfffffff,0,0|5,0|5
85283073fffffff,0,0|2,0|2
856030bbfffffff,0,0|1,0|1
85283083fffffff,0.02,5|234,5|296
8528308bfffffff,0,0|73,0|73
852830d3fffffff,0,0|117,0|134
852830dbfffffff,0,0|1,0|1
852830bbfffffff,0,0|27,0|27
852830cbfffffff,0.1,1|10,1|10
85603083fffffff,0.05,1|20,1|20
852830c3fffffff,0,0|5,0|5
85643087fffffff,0,0|1,0|1
85182a03fffffff,0,0|8,0|8
85182a0bfffffff,0,0|2,0|2
85182a2bfffffff,0,0|1,0|1
85182a4bfffffff,0,0|12,0|12
85182a33fffffff,0.01,4|172,4|336
85182a3bfffffff,0.02,6|380,8|514
85182a53fffffff,0,0|1,0|1
85182a73fffffff,0,0|3,0|3
85182aabfffffff,0,0|1,0|1
85182a93fffffff,0,0|1,0|1
85182acbfffffff,0,0|2,0|2
85182abbfffffff,0,0|3,0|3
85182ab3fffffff,0,0|1,0|1
85182ad3fffffff,0,0|2,0|2
85942dcffffffff,0,0|1,0|1
85182c0bfffffff,0,0|68,0|70
85182c23fffffff,0,0|12,0|12
85182c2bfffffff,0,0|3,0|3
85182c13fffffff,0.01,1|67,1|81
85182c1bfffffff,0,0|47,0|174
85182c4bfffffff,0,0|18,0|20
85182c43fffffff,0.1,1|10,1|10
85182c33fffffff,0,0|20,0|21
85182c63fffffff,0,0|14,0|14
85182c8bfffffff,0,0|26,0|26
85182c83fffffff,0,0|35,0|45
85182c73fffffff,0,0|18,0|23
85182c7bfffffff,0,0|1,0|1
85182cabfffffff,0.02,1|48,1|51
85182c9bfffffff,0,0|54,0|59
85182cc3fffffff,0,0|42,0|47
85182ccbfffffff,0,0|7,0|7
85182cbbfffffff,0,0|3,0|4
85182cdbfffffff,0,0|11,0|12
8548363bfffffff,0,0|1,0|1
85283613fffffff,0,0|3,0|3
8520361bfffffff,0,0|4,0|4
8528361bfffffff,0,0|1,0|1
85283623fffffff,0.02,1|58,1|64
8560366bfffffff,0,0|2,0|2
85283603fffffff,0.1,1|9,1|10
8528360bfffffff,0,0|2,0|2
8548360bfffffff,0.33,1|3,1|3
85283663fffffff,0,0|1,0|1
85483613fffffff,0.07,2|17,2|30
85283633fffffff,0,0|5,0|5
8560360bfffffff,0,0|7,0|7
8528364bfffffff,0,0|2,0|2
856036d3fffffff,0,0|10,0|12
85103673fffffff,0,0|8,0|8
852836a3fffffff,0,0|15,0|16
856036bbfffffff,0.03,5|143,5|146
8528367bfffffff,0,0|1,0|1
8548367bfffffff,0.04,2|27,2|57
8560369bfffffff,0,0|13,0|14
85483673fffffff,0.2,2|9,2|10
852836dbfffffff,0,0|4,0|4
852836d3fffffff,0,0|1,0|1
856436affffffff,0,0|1,0|1
85483693fffffff,0.2,2|6,2|10
852c36b7fffffff,0.13,1|3,1|8
853836c3fffffff,0.38,3|7,3|8
8548369bfffffff,0.5,1|2,1|2
852836c3fffffff,0,0|1,0|1
85603333fffffff,0,0|2,0|2
8528336bfffffff,0,0|4,0|4
853c3357fffffff,0,0|1,0|2
856033dbfffffff,0,0|9,0|9
856033d3fffffff,0,0|1,0|1
853c33affffffff,0,0|1,0|1
8528339bfffffff,0,0|1,0|2
852c3387fffffff,0,0|2,0|2
8560339bfffffff,0.04,5|112,5|117
85603393fffffff,0,0|2,0|3
856033abfffffff,0,0|4,0|5
856033a3fffffff,0,0|1,0|1
852833b3fffffff,0,0|1,0|2
853c33b7fffffff,0,0|1,0|1
852833cbfffffff,0,0|1,0|1
854833abfffffff,0,0|5,0|5
85603253fffffff,0,0|3,0|3
8528321bfffffff,0,0|9,0|10
85283213fffffff,0,0|18,0|19
8560323bfffffff,0,0|2,0|2
85283203fffffff,0,0|2,0|2
8528320bfffffff,0,0|1,0|2
8540326bfffffff,0,0|1,0|1
853c32a7fffffff,0,0|1,0|1
852832a3fffffff,0,0|13,0|15
852832abfffffff,0,0|40,0|41
856032bbfffffff,0,0|2,0|2
85283273fffffff,0,0|2,0|2
856032b3fffffff,0,0|4,0|4
8508329bfffffff,0,0|1,0|1
852832d3fffffff,0,0|1,0|1
856032abfffffff,0,0|3,0|4
852832bbfffffff,0,0|62,0|82
852832b3fffffff,0,0|54,0|128
85483293fffffff,0,0|1,0|1
85603273fffffff,0,0|6,0|6
8560328bfffffff,0.03,4|120,4|131
85a835d3fffffff,0,0|1,0|1
85103543fffffff,0,0|1,0|3
8560352bfffffff,0,0|2,0|2
85a835b3fffffff,0,0|1,0|1
85a835c3fffffff,0,0|3,0|3
85a8351bfffffff,0,0|2,0|2
85a8352bfffffff,0.5,1|2,1|2
8560359bfffffff,0,0|2,0|2
85603593fffffff,0,0|4,0|5
85a83563fffffff,0,0|1,0|1
8560357bfffffff,0,0|10,0|10
8560358bfffffff,0,0|10,0|10
8560345bfffffff,0,0|1,0|1
8528341bfffffff,0,0|20,0|21
8528342bfffffff,0,0|83,0|91
8560343bfffffff,0.13,1|7,1|8
85603443fffffff,0,0|1,0|1
85283403fffffff,0.07,1|13,1|14
8528340bfffffff,0.01,1|54,1|70
8560341bfffffff,0,0|1,0|2
85283453fffffff,0,0|18,0|18
85603423fffffff,0.07,23|297,23|337
85283463fffffff,0.01,2|217,2|287
8528346bfffffff,0,0|77,0|126
853c344ffffffff,0,0|1,0|1
85283443fffffff,0,0|19,0|21
8528347bfffffff,0.02,2|104,2|118
85283473fffffff,0.01,5|561,5|885
856034cbfffffff,0,0|1,0|1
852834dbfffffff,0,0|18,0|28
852834d3fffffff,0,0|8,0|8
85603473fffffff,0.29,2|7,2|7
85603483fffffff,0,0|1,0|1
85344127fffffff,0,0|5,0|7
85444147fffffff,0,0|1,0|1
8538414bfffffff,0.05,6|79,6|110
85344137fffffff,0,0|3,0|3
854441c7fffffff,0,0|9,0|11
85444057fffffff,0,0|6,0|6
854440cffffffff,0,0|7,0|11
85444097fffffff,0.4,2|5,2|5
854440a7fffffff,0,0|1,0|1
85444637fffffff,0,0|16,0|18
85444657fffffff,0,0|67,0|79
85444667fffffff,0,0|11,0|11
85444627fffffff,0,0|10,0|12
85184693fffffff,0.33,1|3,1|3
85444687fffffff,0,0|9,0|9
851846b3fffffff,0,0|1,0|1
8568468bfffffff,0,0|2,0|3
854446affffffff,0,0|107,0|240
85bc49affffffff,0,0|1,0|1
8518490bfffffff,0,0|1,0|1
8518491bfffffff,0,0|1,0|1
85444967fffffff,0,0|3,0|13
85184943fffffff,0.33,1|1,1|3
8518494bfffffff,0,0|13,0|16
85444917fffffff,0,0|2,0|2
8518498bfffffff,0,0|1,0|1
851849a3fffffff,0,0|1,0|1
85184993fffffff,0,0|1,0|1
851849b3fffffff,0,0|1,0|1
8544488ffffffff,0,0|1,0|1
854448a7fffffff,0,0|4,0|4
85444337fffffff,0,0|1,0|1
85684343fffffff,0,0|1,0|1
8544432ffffffff,0,0|1,0|1
8544424ffffffff,0.17,1|6,1|6
85444217fffffff,0,0|1,0|1
8544422ffffffff,0,0|1,0|1
854042cbfffffff,0,0|1,0|1
854442d7fffffff,0,0|1,0|1
856842c3fffffff,0,0|1,0|1
8544428ffffffff,0,0|1,0|5
85184503fffffff,0,0|3,0|5
8544454ffffffff,0,0|5,0|5
85444547fffffff,0,0|1,0|1
8520455bfffffff,0,0|3,0|3
85184533fffffff,0,0|2,0|2
8520453bfffffff,0.25,1|3,1|4
85184553fffffff,0,0|1,0|1
85184583fffffff,0,0|2,0|2
854445cffffffff,0,0|1,0|1
854445c7fffffff,0,0|2,0|2
851845cbfffffff,0,0|2,0|2
851845b3fffffff,0,0|4,0|4
85444587fffffff,0,0|1,0|1
8544458ffffffff,0,0|1,0|1
851845bbfffffff,0,0|1,0|1
851845d3fffffff,0,0|1,0|1
85184423fffffff,0,0|1,0|1
85184413fffffff,0,0|2,0|2
85684413fffffff,0.07,14|121,19|292
8518443bfffffff,0,0|2,0|2
85184433fffffff,0,0|12,0|13
850c4457fffffff,0,0|1,0|1
85444427fffffff,0,0|48,0|67
8544442ffffffff,0,0|1,0|1
85184483fffffff,0,0|1,0|1
85184473fffffff,0,0|6,0|6
851844a3fffffff,0,0|1,0|1
851844c3fffffff,0,0|1,0|1
851844b3fffffff,0,0|1,0|1
8568448bfffffff,0.2,1|5,1|5
85444e47fffffff,0,0|2,0|2
85444e57fffffff,0,0|1,0|2
85444e07fffffff,0,0|1,0|2
85444e17fffffff,0,0|2,0|2
85444ec7fffffff,0,0|1,0|1
85684e9bfffffff,0,0|2,0|2
85444eaffffffff,0,0|2,0|2
8568516bfffffff,0,0|1,0|1
85685133fffffff,0,0|1,0|1
85445107fffffff,0,0|1,0|1
85445117fffffff,0,0|9,0|9
8544512ffffffff,0,0|3,0|4
85445127fffffff,0,0|1,0|1
85445177fffffff,0,0|2,0|2
8544518ffffffff,0,0|4,0|5
85445197fffffff,0,0|1,0|1
85445057fffffff,0,0|33,0|46
85445067fffffff,0,0|1,0|1
85445007fffffff,0,0|15,0|19
8544500ffffffff,0,0|16,0|20
85445017fffffff,0,0|60,0|104
85445027fffffff,0,0|4,0|4
854450cffffffff,0,0|22,0|23
854450d7fffffff,0,0|4,0|4
85445077fffffff,0,0|1,0|1
85445087fffffff,0,0|4,0|4
8544508ffffffff,0,0|3,0|4
854450affffffff,0,0|4,0|4
85184b03fffffff,0,0|7,0|12
85184b0bfffffff,0,0|3,0|4
85384b2bfffffff,0,0|1,0|1
85444b4ffffffff,0.2,2|15,4|20
85444b47fffffff,0,0|2,0|2
85184b13fffffff,0.2,1|4,1|5
85184b1bfffffff,0,0|2,0|2
85184b4bfffffff,0,0|1,0|1
85184b43fffffff,0,0|1,0|1
85444b07fffffff,0.14,1|7,1|7
85184b3bfffffff,0,0|1,0|1
85444b0ffffffff,0,0|4,0|4
85184b5bfffffff,0,0|2,0|2
85184b53fffffff,0,0|29,0|41
85184b73fffffff,0,0|1,0|1
85184babfffffff,0,0|14,0|16
85184bb3fffffff,0,0|25,0|28
85184bbbfffffff,0,0|5,0|5
85444b8ffffffff,0,0|2,0|2
85484a4bfffffff,0,0|7,0|13
85444a4ffffffff,0,0|1,0|1
85444ab7fffffff,0,0|1,0|4
85444aaffffffff,0,0|2,0|2
85bc4da7fffffff,0,0|1,0|1
85444d47fffffff,0,0|2,0|2
85184d23fffffff,0,0|2,0|3
85184d1bfffffff,0,0|1,0|1
85444d67fffffff,0,0|1,0|1
85184d43fffffff,0,0|1,0|1
85444d17fffffff,0,0|8,0|50
85444d2ffffffff,0,0|1,0|1
85184d53fffffff,0,0|4,0|4
85184d8bfffffff,0,0|3,0|3
85444dc7fffffff,0,0|1,0|1
85184d73fffffff,0,0|2,0|2
85184d9bfffffff,0,0|5,0|5
85184dcbfffffff,0,0|6,0|6
85184db3fffffff,0,0|1,0|1
85444d8ffffffff,0,0|2,0|2
85444d97fffffff,0,0|6,0|7
85184dd3fffffff,0,0|6,0|6
85444daffffffff,0,0|1,0|1
85444c37fffffff,0,0|2,0|2
85384c5bfffffff,0,0|3,0|4
85444c0ffffffff,0,0|1,0|1
85344ca7fffffff,0,0|10,0|12
85344caffffffff,0,0|1,0|1
85184cb3fffffff,0,0|2,0|2
85344ccffffffff,0,0|1,0|1
85444caffffffff,0,0|6,0|6
85344cb7fffffff,0,0|11,0|11
85445637fffffff,0,0|6,0|6
85485633fffffff,0,0|7,0|10
8548563bfffffff,0,0|7,0|9
85485653fffffff,0,0|1,0|1
85445667fffffff,0,0|4,0|4
8544566ffffffff,0,0|78,0|83
85485603fffffff,0.14,1|4,1|7
8548560bfffffff,0,0|1,0|1
8544562ffffffff,0.25,1|4,1|4
85a856cbfffffff,0,0|1,0|2
85485673fffffff,0.05,1|12,1|19
8548567bfffffff,0,0|6,0|9
85185923fffffff,0,0|1,0|1
85445967fffffff,0,0|1,0|1
8544590ffffffff,0,0|2,0|2
85445917fffffff,0,0|1,0|1
854859a3fffffff,0,0|1,0|1
85485823fffffff,0,0|1,0|1
854458cffffffff,0,0|1,0|1
854458affffffff,0,0|6,0|6
85485343fffffff,0.04,1|4,1|26
85445327fffffff,0,0|1,0|1
854453c7fffffff,0,0|1,0|1
85485373fffffff,0,0|3,0|27
85445377fffffff,0,0|1,0|1
85445267fffffff,0,0|3,0|3
85445207fffffff,0,0|3,0|3
85445227fffffff,0,0|3,0|3
854452cffffffff,0,0|2,0|2
85445287fffffff,0,0|3,0|3
85445297fffffff,0,0|58,0|67
85445547fffffff,0,0|18,0|27
8544554ffffffff,0,0|5,0|5
85585503fffffff,0.75,1|1,3|4
85445517fffffff,0,0|2,0|3
854455a7fffffff,0,0|3,0|3
854455affffffff,0,0|3,0|3
85bc5497fffffff,0,0|1,0|1
85845e87fffffff,0,0|1,0|1
85445e0ffffffff,0,0|1,0|1
85445e2ffffffff,0,0|1,0|1
85445e87fffffff,0,0|1,0|1
8568616bfffffff,0,0|1,0|1
8518612bfffffff,0,0|1,0|1
85186123fffffff,0,0|1,0|1
85186143fffffff,0,0|1,0|1
8518613bfffffff,0,0|1,0|1
856861abfffffff,0.14,3|15,3|21
851861b3fffffff,0.5,1|2,1|2
851861d3fffffff,0,0|1,0|1
8518600bfffffff,0,0|1,0|1
8518602bfffffff,0,0|1,0|1
8518601bfffffff,0,0|2,0|2
85186043fffffff,0,0|1,0|1
8518606bfffffff,0,0|1,0|1
85186053fffffff,0,0|1,0|1
85186083fffffff,0,0|1,0|1
8518607bfffffff,0,0|2,0|2
851860b3fffffff,0,0|3,0|3
851860bbfffffff,0,0|1,0|1
85445b37fffffff,0,0|7,0|7
85445b4ffffffff,0,0|2,0|3
85185b3bfffffff,0,0|1,0|1
85485b1bfffffff,0,0|4,0|4
85445b2ffffffff,0.33,1|3,1|3
85485bb3fffffff,0,0|12,0|18
85485bcbfffffff,0,0|2,0|2
85185b73fffffff,0,0|2,0|2
85185babfffffff,0,0|2,0|2
85185ba3fffffff,0,0|5,0|5
856c5bb7fffffff,0,0|1,0|1
85445b77fffffff,0,0|2,0|2
85485b9bfffffff,0,0|17,0|33
85445baffffffff,0,0|1,0|1
853c5a17fffffff,0,0|1,0|1
85445a57fffffff,0,0|2,0|2
85445ab7fffffff,0.03,1|17,1|36
85445ac7fffffff,0,0|2,0|3
85445a77fffffff,0,0|1,0|1
85445a8ffffffff,0,0|31,0|61
85585d5bfffffff,0,0|1,0|1
85445d6ffffffff,0,0|1,0|1
85685d1bfffffff,0,0|1,0|1
85445c07fffffff,0.01,1|82,1|120
85445c0ffffffff,0,0|46,0|63
85445c17fffffff,0,0|18,0|21
85445c87fffffff,0,0|3,0|3
85685c73fffffff,0,0|1,0|1
85186623fffffff,0,0|1,0|2
8568660bfffffff,0,0|1,0|1
853466affffffff,0,0|1,0|1
85186923fffffff,0,0|1,0|1
8518692bfffffff,0,0|1,0|1
85186933fffffff,0,0|3,0|3
8518696bfffffff,0,0|3,0|3
851869c3fffffff,0,0|1,0|1
853469c7fffffff,0,0|3,0|4
854469a7fffffff,0,0|2,0|2
853869b3fffffff,0,0|1,0|1
8518682bfffffff,0,0|1,0|1
8544686ffffffff,0,0|3,0|3
85186843fffffff,0,0|3,0|5
854468b7fffffff,0,0|6,0|6
8518688bfffffff,0,0|2,0|3
85186883fffffff,0,0|1,0|1
85446877fffffff,0,0|1,0|1
8544688ffffffff,0,0|3,0|3
854468affffffff,0,0|6,0|7
854468a7fffffff,0,0|5,0|14
85186303fffffff,0,0|2,0|4
8518630bfffffff,0.11,1|9,1|9
8568633bfffffff,0,0|1,0|1
8518631bfffffff,0.06,4|49,4|63
85186313fffffff,0,0|1,0|1
85186383fffffff,0,0|1,0|1
8518638bfffffff,0,0|1,0|1
8518637bfffffff,0,0|2,0|3
851863abfffffff,0,0|1,0|1
85186393fffffff,0,0|1,0|1
851863cbfffffff,0,0|1,0|1
851863c3fffffff,0,0|1,0|1
851863bbfffffff,0,0|2,0|3
853863c3fffffff,0,0|1,0|1
851863dbfffffff,0,0|2,0|2
8538622bfffffff,0,0|1,0|1
85186223fffffff,0,0|1,0|1
85686243fffffff,0.2,9|31,9|45
85186233fffffff,0,0|1,0|1
85386243fffffff,0,0|2,0|3
8518626bfffffff,0,0|1,0|1
85186283fffffff,0.04,2|52,3|69
8518650bfffffff,0,0|2,0|2
85186523fffffff,0,0|1,0|1
8568651bfffffff,0,0|33,0|46
8518654bfffffff,0.03,1|15,1|30
85186553fffffff,0,0|2,0|2
8568650bfffffff,0,0|4,0|4
853865a3fffffff,0.25,1|2,1|4
851865a3fffffff,0,0|8,0|8
85186593fffffff,0,0|3,0|3
8568659bfffffff,0,0|1,0|1
851865cbfffffff,0.11,1|9,1|9
851865b3fffffff,0,0|2,0|2
851865bbfffffff,0,0|3,0|5
851865dbfffffff,0,0|2,0|2
85a8643bfffffff,0.08,1|4,1|13
8580646bfffffff,0,0|1,0|1
85686e53fffffff,0,0|1,0|1
85386e23fffffff,0.2,3|14,3|15
85686e5bfffffff,0,0|1,0|1
85446e4ffffffff,0,0|2,0|2
85186e2bfffffff,0,0|1,0|1
85186e1bfffffff,0,0|2,0|2
85186e13fffffff,0,0|1,0|1
85186e4bfffffff,0,0|4,0|4
85186e43fffffff,0,0|2,0|2
85446e0ffffffff,0,0|4,0|5
85446e07fffffff,0,0|3,0|3
85186e3bfffffff,0,0|1,0|1
85386e53fffffff,0,0|1,0|1
85186e63fffffff,0,0|1,0|1
85446e17fffffff,0,0|3,0|6
85386e3bfffffff,0,0|2,0|2
85446eb7fffffff,0,0|2,0|3
85186e83fffffff,0,0|1,0|1
85186e8bfffffff,0,0|2,0|2
85186e73fffffff,0,0|2,0|2
85186ea3fffffff,0,0|1,0|1
85186ec3fffffff,0,0|2,0|2
85446eaffffffff,0,0|1,0|1
85386ebbfffffff,0.33,1|3,1|3
85186edbfffffff,0,0|1,0|1
85187133fffffff,0,0|4,0|5
8518713bfffffff,0,0|2,0|2
850c714ffffffff,0,0|1,0|1
8518716bfffffff,0,0|1,0|1
85187173fffffff,0,0|3,0|3
851871abfffffff,0,0|1,0|1
85407173fffffff,0.25,1|3,1|4
85a87003fffffff,0,0|1,0|1
851870dbfffffff,0,0|4,0|4
851870d3fffffff,0,0|4,0|4
85186b2bfffffff,0,0|3,0|3
85186b33fffffff,0,0|1,0|1
85346b4ffffffff,0,0|34,0|38
85446b2ffffffff,0,0|5,0|6
85186b83fffffff,0,0|5,0|11
85346ba7fffffff,0,0|1,0|1
85186b8bfffffff,0,0|2,0|2
85186b7bfffffff,0,0|1,0|1
85186bc3fffffff,0,0|1,0|2
85186bcbfffffff,0,0|2,0|2
85446b8ffffffff,0,0|1,0|1
85446ba7fffffff,0,0|1,0|1
85186a03fffffff,0,0|10,0|12
85386a2bfffffff,0,0|1,0|1
85186a2bfffffff,0,0|2,0|2
85346a6ffffffff,0,0|20,0|20
85446a07fffffff,0,0|2,0|2
85186a3bfffffff,0,0|3,0|3
85186a53fffffff,0,0|1,0|1
85186a8bfffffff,0,0|1,0|1
85186a83fffffff,0,0|1,0|1
85186aabfffffff,0,0|1,0|1
85186aa3fffffff,0,0|1,0|1
85386a73fffffff,0,0|2,0|2
85186ac3fffffff,0,0|1,0|1
85186ab3fffffff,0,0|2,0|3
85446a87fffffff,0,0|1,0|1
85386ab3fffffff,0,0|5,0|5
85186adbfffffff,0,0|5,0|5
85446d37fffffff,0,0|1,0|6
85446d47fffffff,0,0|12,0|14
85446d57fffffff,0,0|1,0|1
85186d23fffffff,0,0|1,0|1
85446d6ffffffff,0,0|3,0|3
85446d07fffffff,0.03,1|24,1|29
85446d17fffffff,0,0|1,0|13
85186d63fffffff,0,0|1,0|2
85406d23fffffff,0.5,1|2,2|4
85186d53fffffff,0,0|1,0|1
85446dc7fffffff,0.05,1|6,1|22
85446dcffffffff,0.11,2|19,2|19
85446d77fffffff,0,0|2,0|2
85446d8ffffffff,0,0|3,0|3
85446da7fffffff,0,0|7,0|10
85446c37fffffff,0.01,12|498,14|1265
85186c0bfffffff,0,0|6,0|7
85446c4ffffffff,0,0|2,0|8
85186c1bfffffff,0,0|11,0|15
85446c0ffffffff,0.03,3|68,4|134
85446c07fffffff,0.02,2|68,2|84
85446c17fffffff,0.01,2|215,2|314
85446c2ffffffff,0,0|17,0|17
85186c5bfffffff,0,0|1,0|1
85446c27fffffff,0,1|200,1|293
85446cb7fffffff,0,0|102,0|147
85186c83fffffff,0,0|2,0|2
85446ccffffffff,0,0|4,0|6
85446cc7fffffff,0.02,1|33,1|49
85186ca3fffffff,0,0|1,0|1
85186c9bfffffff,0,0|1,0|1
85186ccbfffffff,0,0|1,0|1
85446c77fffffff,0,0|8,0|8
85446c87fffffff,0,0|23,0|25
85446c8ffffffff,0.01,1|61,1|73
85446c97fffffff,0.01,2|130,2|224
85446ca7fffffff,0.01,5|208,5|457
85446caffffffff,0.01,4|453,4|615
85bc7387fffffff,0,0|4,0|5
850c7387fffffff,0,0|4,0|4
85687523fffffff,0.13,1|7,1|8
851875d3fffffff,0,0|4,0|4
853875bbfffffff,0,0|1,0|1
851875dbfffffff,0,0|1,0|1
8518740bfffffff,0,0|1,0|1
85187433fffffff,0,0|1,0|1
85187463fffffff,0,0|6,0|6
8518746bfffffff,0,0|5,0|5
85187473fffffff,0,0|3,0|3
85387483fffffff,0,0|2,0|2
851874a3fffffff,0,0|2,0|2
851874abfffffff,0,0|3,0|3
85187493fffffff,0,0|5,0|5
851874bbfffffff,0,0|1,0|1
853874cbfffffff,0,0|1,0|1
85608153fffffff,0,0|1,0|1
85a881a3fffffff,0,0|1,0|2
85488143fffffff,0,0|39,0|118
85608133fffffff,0,0|3,0|3
8560813bfffffff,0,0|6,0|9
85488153fffffff,0,0|1,0|1
85108143fffffff,0.02,1|27,1|41
853c81affffffff,0,0|6,0|6
856081c3fffffff,0,0|2,0|2
854c8187fffffff,0.14,1|7,1|7
853c8007fffffff,0,0|1,0|1
854880c3fffffff,0,0|3,0|3
85088083fffffff,0,0|1,0|1
853c8087fffffff,0,0|4,0|4
854880d3fffffff,0,0|12,0|19
854880dbfffffff,0.03,1|25,1|32
856080c3fffffff,0,0|2,0|3
85288083fffffff,0,0|1,0|1
850880c3fffffff,0,0|1,0|1
850880dbfffffff,0,0|8,0|8
85298613fffffff,0,0|4,0|4
85498643fffffff,0.06,1|18,1|18
85498653fffffff,0.5,1|2,1|2
85758647fffffff,0,0|2,0|4
85298603fffffff,0,0|4,0|4
85498663fffffff,0,0|2,0|2
8549866bfffffff,0.33,1|3,1|3
8549860bfffffff,0,0|8,0|8
85498613fffffff,0,0|2,0|2
852986a3fffffff,0.02,1|53,1|59
852986abfffffff,0.02,1|59,1|64
8529867bfffffff,0,0|3,0|3
8529868bfffffff,0,0|1,0|1
85498673fffffff,0,0|5,0|5
8549867bfffffff,0.03,2|62,2|72
852986b3fffffff,0.02,1|43,1|46
852986bbfffffff,0,0|177,0|231
8529891bfffffff,0,0|4,0|4
853d8927fffffff,0,0|1,0|1
8549894bfffffff,0.3,1|5,3|10
85618933fffffff,0,0|4,0|4
85298903fffffff,0,0|13,0|15
8529890bfffffff,0,0|4,0|4
85418903fffffff,0.13,1|6,1|8
85618923fffffff,0,0|2,0|2
8529893bfffffff,0,0|1,0|1
85298943fffffff,0,0|2,0|2
856189d3fffffff,0.07,1|14,1|14
85298993fffffff,0,0|8,0|8
8529899bfffffff,0,0|2,0|3
85298973fffffff,0,0|6,0|6
8529898bfffffff,0,0|2,0|2
85298983fffffff,0,0|2,0|2
85618973fffffff,0.2,2|10,2|10
8561897bfffffff,0,0|2,0|2
852989bbfffffff,0,0|4,0|4
8549883bfffffff,0,0|1,0|1
8561885bfffffff,0,0|1,0|1
85498863fffffff,0.04,3|37,4|90
85618843fffffff,0.05,7|125,7|133
8565884ffffffff,0,0|2,0|2
8549886bfffffff,0,0|1,0|1
8511881bfffffff,0,0|1,0|1
854988dbfffffff,0.2,1|5,1|5
856188bbfffffff,0,0|55,0|63
8561889bfffffff,0,0|2,0|2
851188b3fffffff,0,0|7,0|7
85618873fffffff,0,0|1,0|1
8561888bfffffff,0,0|2,0|2
8581838bfffffff,0,0|2,0|2
85818393fffffff,0,0|1,0|1
8581839bfffffff,0.13,3|10,3|23
85498303fffffff,0,0|9,0|10
85498313fffffff,0,0|3,0|7
85418323fffffff,0,0|1,0|2
854983b3fffffff,0,0|3,0|6
854983cbfffffff,0.04,23|289,32|792
854983c3fffffff,0.03,7|142,7|256
85818303fffffff,0,0|1,0|1
854983dbfffffff,0.04,2|38,2|57
85818313fffffff,0,0|1,0|1
85118393fffffff,0,0|5,0|5
8549837bfffffff,0.5,1|2,1|2
8549838bfffffff,0.17,1|3,1|6
85498383fffffff,0,0|1,0|1
85498393fffffff,0,0|2,0|2
8549839bfffffff,0.15,3|12,3|20
